#      mass       lower
 5.3029e+00  2.7920e-04
 5.3056e+00  2.9515e-04
 5.3082e+00  2.9288e-04
 5.3109e+00  2.8261e-04
 5.3135e+00  2.5405e-04
 5.3161e+00  2.3828e-04
 5.3188e+00  2.2570e-04
 5.3214e+00  2.3030e-04
 5.3241e+00  2.3180e-04
 5.3267e+00  2.3228e-04
 5.3293e+00  2.3542e-04
 5.3320e+00  2.4199e-04
 5.3347e+00  2.5005e-04
 5.3373e+00  2.5379e-04
 5.3400e+00  2.3751e-04
 5.3426e+00  2.2951e-04
 5.3452e+00  2.3167e-04
 5.3479e+00  2.3677e-04
 5.3505e+00  2.4998e-04
 5.3532e+00  2.4161e-04
 5.3558e+00  2.4213e-04
 5.3584e+00  2.5648e-04
 5.3611e+00  2.8750e-04
 5.3637e+00  3.3133e-04
 5.3664e+00  3.5773e-04
 5.3690e+00  3.5914e-04
 5.3717e+00  3.4555e-04
 5.3743e+00  3.1677e-04
 5.3770e+00  2.7895e-04
 5.3797e+00  2.4775e-04
 5.3822e+00  2.3229e-04
 5.3849e+00  2.3942e-04
 5.3876e+00  2.5479e-04
 5.3902e+00  2.7068e-04
 5.3929e+00  2.8177e-04
 5.3955e+00  2.8146e-04
 5.3982e+00  2.7392e-04
 5.4008e+00  2.5652e-04
 5.4035e+00  2.4659e-04
 5.4061e+00  2.4800e-04
 5.4088e+00  2.4561e-04
 5.4114e+00  2.5417e-04
 5.4141e+00  2.5640e-04
 5.4167e+00  2.5105e-04
 5.4194e+00  2.5025e-04
 5.4220e+00  2.3930e-04
 5.4247e+00  2.2157e-04
 5.4274e+00  2.0331e-04
 5.4301e+00  1.9294e-04
 5.4327e+00  1.9002e-04
 5.4354e+00  1.8634e-04
 5.4380e+00  1.8136e-04
 5.4406e+00  1.8652e-04
 5.4433e+00  2.0167e-04
 5.4460e+00  2.2031e-04
 5.4486e+00  2.2971e-04
 5.4513e+00  2.3564e-04
 5.4539e+00  2.3365e-04
 5.4566e+00  2.2876e-04
 5.4593e+00  2.2777e-04
 5.4620e+00  2.3089e-04
 5.4646e+00  2.3857e-04
 5.4673e+00  2.4408e-04
 5.4699e+00  2.4384e-04
 5.4726e+00  2.5314e-04
 5.4752e+00  2.6001e-04
 5.4779e+00  2.5916e-04
 5.4806e+00  2.5318e-04
 5.4832e+00  2.4437e-04
 5.4859e+00  2.4066e-04
 5.4885e+00  2.3799e-04
 5.4913e+00  2.3557e-04
 5.4939e+00  2.4033e-04
 5.4966e+00  2.5529e-04
 5.4992e+00  2.7536e-04
 5.5019e+00  2.8371e-04
 5.5046e+00  2.7970e-04
 5.5072e+00  2.6505e-04
 5.5099e+00  2.5131e-04
 5.5125e+00  2.4957e-04
 5.5153e+00  2.6596e-04
 5.5179e+00  2.7951e-04
 5.5205e+00  2.8138e-04
 5.5233e+00  2.6302e-04
 5.5259e+00  2.5234e-04
 5.5286e+00  2.3849e-04
 5.5312e+00  2.3105e-04
 5.5340e+00  2.3031e-04
 5.5366e+00  2.3415e-04
 5.5393e+00  2.4333e-04
 5.5419e+00  2.5303e-04
 5.5446e+00  2.6194e-04
 5.5473e+00  2.6274e-04
 5.5500e+00  2.5837e-04
 5.5527e+00  2.5170e-04
 5.5553e+00  2.4338e-04
 5.5580e+00  2.4518e-04
 5.5607e+00  2.5625e-04
 5.5633e+00  2.7778e-04
 5.5660e+00  2.9814e-04
 5.5687e+00  3.1491e-04
 5.5714e+00  3.2088e-04
 5.5740e+00  3.1985e-04
 5.5768e+00  3.1114e-04
 5.5795e+00  3.1686e-04
 5.5821e+00  3.3983e-04
 5.5848e+00  3.5530e-04
 5.5874e+00  3.7457e-04
 5.5901e+00  3.7770e-04
 5.5929e+00  3.7703e-04
 5.5954e+00  3.7184e-04
 5.5981e+00  3.5240e-04
 5.6008e+00  3.1455e-04
 5.6035e+00  2.7508e-04
 5.6062e+00  2.4863e-04
 5.6089e+00  2.4046e-04
 5.6116e+00  2.5199e-04
 5.6143e+00  2.6467e-04
 5.6170e+00  2.6945e-04
 5.6197e+00  2.5824e-04
 5.6223e+00  2.3704e-04
 5.6250e+00  2.1595e-04
 5.6277e+00  2.0594e-04
 5.6304e+00  2.0397e-04
 5.6331e+00  2.0929e-04
 5.6357e+00  2.3154e-04
 5.6384e+00  2.5227e-04
 5.6411e+00  2.6129e-04
 5.6438e+00  2.4879e-04
 5.6464e+00  2.2484e-04
 5.6491e+00  2.0181e-04
 5.6519e+00  1.8496e-04
 5.6545e+00  1.7642e-04
 5.6572e+00  1.7502e-04
 5.6599e+00  1.7735e-04
 5.6626e+00  1.8531e-04
 5.6652e+00  2.0446e-04
 5.6680e+00  2.3427e-04
 5.6706e+00  2.6588e-04
 5.6733e+00  2.8177e-04
 5.6760e+00  2.8828e-04
 5.6787e+00  2.8465e-04
 5.6814e+00  2.7826e-04
 5.6841e+00  2.6673e-04
 5.6868e+00  2.5609e-04
 5.6895e+00  2.5107e-04
 5.6921e+00  2.4455e-04
 5.6949e+00  2.4370e-04
 5.6975e+00  2.4502e-04
 5.7002e+00  2.4817e-04
 5.7029e+00  2.4336e-04
 5.7056e+00  2.3197e-04
 5.7083e+00  2.0970e-04
 5.7110e+00  1.9448e-04
 5.7137e+00  1.9039e-04
 5.7164e+00  1.9401e-04
 5.7191e+00  1.9967e-04
 5.7218e+00  2.0784e-04
 5.7245e+00  2.1537e-04
 5.7271e+00  2.2378e-04
 5.7299e+00  2.3463e-04
 5.7325e+00  2.4100e-04
 5.7353e+00  2.3790e-04
 5.7379e+00  2.3296e-04
 5.7406e+00  2.3389e-04
 5.7434e+00  2.3589e-04
 5.7460e+00  2.3894e-04
 5.7487e+00  2.3900e-04
 5.7514e+00  2.4490e-04
 5.7541e+00  2.5791e-04
 5.7568e+00  2.7556e-04
 5.7595e+00  2.8741e-04
 5.7622e+00  2.8784e-04
 5.7649e+00  2.8491e-04
 5.7675e+00  2.9137e-04
 5.7702e+00  2.9438e-04
 5.7730e+00  3.0693e-04
 5.7757e+00  3.1339e-04
 5.7784e+00  2.9662e-04
 5.7810e+00  2.7803e-04
 5.7837e+00  2.6955e-04
 5.7865e+00  2.6598e-04
 5.7892e+00  2.6679e-04
 5.7919e+00  2.6441e-04
 5.7946e+00  2.5764e-04
 5.7973e+00  2.4064e-04
 5.7999e+00  2.3788e-04
 5.8026e+00  2.4377e-04
 5.8054e+00  2.5261e-04
 5.8081e+00  2.6496e-04
 5.8108e+00  2.8632e-04
 5.8135e+00  3.0074e-04
 5.8162e+00  3.0522e-04
 5.8189e+00  3.0077e-04
 5.8216e+00  2.7572e-04
 5.8243e+00  2.5523e-04
 5.8270e+00  2.5143e-04
 5.8297e+00  2.6146e-04
 5.8324e+00  2.9034e-04
 5.8351e+00  3.1015e-04
 5.8378e+00  3.0960e-04
 5.8405e+00  2.9439e-04
 5.8432e+00  2.7542e-04
 5.8459e+00  2.7337e-04
 5.8486e+00  2.8461e-04
 5.8513e+00  3.0604e-04
 5.8539e+00  3.2134e-04
 5.8567e+00  3.2329e-04
 5.8594e+00  3.1031e-04
 5.8621e+00  2.8106e-04
 5.8648e+00  2.5323e-04
 5.8675e+00  2.3392e-04
 5.8703e+00  2.1916e-04
 5.8729e+00  2.1189e-04
 5.8756e+00  2.0362e-04
 5.8783e+00  2.0006e-04
 5.8811e+00  1.9048e-04
 5.8838e+00  1.8916e-04
 5.8864e+00  1.8859e-04
 5.8892e+00  1.9586e-04
 5.8919e+00  2.0956e-04
 5.8946e+00  2.2290e-04
 5.8973e+00  2.2978e-04
 5.9000e+00  2.2930e-04
 5.9027e+00  2.1565e-04
 5.9055e+00  2.0364e-04
 5.9081e+00  1.9424e-04
 5.9109e+00  1.8636e-04
 5.9136e+00  1.7852e-04
 5.9163e+00  1.7844e-04
 5.9190e+00  1.8298e-04
 5.9217e+00  1.8573e-04
 5.9244e+00  1.8833e-04
 5.9271e+00  1.8961e-04
 5.9299e+00  2.0241e-04
 5.9326e+00  2.3225e-04
 5.9353e+00  2.7603e-04
 5.9380e+00  2.9820e-04
 5.9407e+00  2.9435e-04
 5.9435e+00  2.7191e-04
 5.9461e+00  2.5250e-04
 5.9489e+00  2.3553e-04
 5.9516e+00  2.2239e-04
 5.9543e+00  2.1938e-04
 5.9570e+00  2.2583e-04
 5.9598e+00  2.5549e-04
 5.9625e+00  2.9334e-04
 5.9652e+00  3.2672e-04
 5.9679e+00  3.5479e-04
 5.9707e+00  3.7324e-04
 5.9733e+00  3.8535e-04
 5.9761e+00  3.8727e-04
 5.9788e+00  3.9123e-04
 5.9815e+00  3.8796e-04
 5.9843e+00  3.8555e-04
 5.9869e+00  3.7786e-04
 5.9896e+00  3.7128e-04
 5.9924e+00  3.6459e-04
 5.9951e+00  3.6210e-04
 5.9979e+00  3.6964e-04
 6.0006e+00  3.7205e-04
 6.0033e+00  3.4878e-04
 6.0060e+00  3.1167e-04
 6.0087e+00  2.6396e-04
 6.0114e+00  2.1877e-04
 6.0142e+00  1.9336e-04
 6.0169e+00  1.7703e-04
 6.0196e+00  1.6728e-04
 6.0223e+00  1.6531e-04
 6.0251e+00  1.7387e-04
 6.0278e+00  1.8695e-04
 6.0305e+00  2.0272e-04
 6.0333e+00  2.1652e-04
 6.0360e+00  2.2227e-04
 6.0388e+00  2.2338e-04
 6.0415e+00  2.2061e-04
 6.0442e+00  2.0286e-04
 6.0469e+00  1.9026e-04
 6.0497e+00  1.8563e-04
 6.0524e+00  1.8910e-04
 6.0551e+00  1.9306e-04
 6.0579e+00  1.9446e-04
 6.0606e+00  1.8941e-04
 6.0633e+00  1.9399e-04
 6.0660e+00  2.0211e-04
 6.0688e+00  2.0994e-04
 6.0716e+00  2.1810e-04
 6.0743e+00  2.2602e-04
 6.0770e+00  2.3724e-04
 6.0797e+00  2.5522e-04
 6.0825e+00  2.5695e-04
 6.0852e+00  2.4841e-04
 6.0879e+00  2.3391e-04
 6.0907e+00  2.3262e-04
 6.0934e+00  2.3793e-04
 6.0961e+00  2.4612e-04
 6.0989e+00  2.5104e-04
 6.1016e+00  2.6076e-04
 6.1044e+00  2.6805e-04
 6.1071e+00  2.7214e-04
 6.1098e+00  2.6281e-04
 6.1126e+00  2.5492e-04
 6.1153e+00  2.5633e-04
 6.1182e+00  2.8123e-04
 6.1208e+00  3.0567e-04
 6.1236e+00  3.1720e-04
 6.1263e+00  3.0658e-04
 6.1291e+00  2.7724e-04
 6.1318e+00  2.3366e-04
 6.1346e+00  2.0828e-04
 6.1373e+00  2.0390e-04
 6.1401e+00  2.2009e-04
 6.1428e+00  2.4089e-04
 6.1456e+00  2.7081e-04
 6.1484e+00  3.0336e-04
 6.1511e+00  3.4181e-04
 6.1539e+00  3.6669e-04
 6.1566e+00  3.7745e-04
 6.1594e+00  3.7185e-04
 6.1622e+00  3.4660e-04
 6.1649e+00  3.1024e-04
 6.1677e+00  2.7031e-04
 6.1705e+00  2.4469e-04
 6.1733e+00  2.3143e-04
 6.1759e+00  2.2236e-04
 6.1787e+00  2.1032e-04
 6.1815e+00  2.0267e-04
 6.1842e+00  2.0534e-04
 6.1870e+00  2.0760e-04
 6.1898e+00  2.1989e-04
 6.1926e+00  2.2269e-04
 6.1953e+00  2.2373e-04
 6.1980e+00  2.2915e-04
 6.2008e+00  2.3521e-04
 6.2036e+00  2.6003e-04
 6.2064e+00  2.7975e-04
 6.2092e+00  2.9787e-04
 6.2119e+00  2.9425e-04
 6.2146e+00  2.7002e-04
 6.2174e+00  2.3436e-04
 6.2202e+00  2.0824e-04
 6.2230e+00  1.9901e-04
 6.2258e+00  2.0524e-04
 6.2286e+00  2.2334e-04
 6.2313e+00  2.4387e-04
 6.2341e+00  2.4134e-04
 6.2369e+00  2.1918e-04
 6.2397e+00  1.9883e-04
 6.2424e+00  1.9261e-04
 6.2452e+00  1.8965e-04
 6.2480e+00  1.8888e-04
 6.2508e+00  1.8357e-04
 6.2535e+00  1.7700e-04
 6.2563e+00  1.8187e-04
 6.2591e+00  1.9005e-04
 6.2619e+00  2.0451e-04
 6.2646e+00  2.2312e-04
 6.2674e+00  2.3920e-04
 6.2702e+00  2.6137e-04
 6.2730e+00  2.7138e-04
 6.2757e+00  2.7789e-04
 6.2785e+00  2.8987e-04
 6.2814e+00  2.9059e-04
 6.2841e+00  2.8236e-04
 6.2869e+00  2.6536e-04
 6.2897e+00  2.5008e-04
 6.2924e+00  2.5405e-04
 6.2952e+00  2.6914e-04
 6.2980e+00  2.9644e-04
 6.3008e+00  3.2126e-04
 6.3036e+00  3.3850e-04
 6.3064e+00  3.3769e-04
 6.3092e+00  3.3150e-04
 6.3120e+00  3.1118e-04
 6.3148e+00  2.9922e-04
 6.3176e+00  2.8416e-04
 6.3204e+00  2.6954e-04
 6.3232e+00  2.6343e-04
 6.3260e+00  2.6494e-04
 6.3288e+00  2.7364e-04
 6.3315e+00  2.7949e-04
 6.3344e+00  2.8857e-04
 6.3372e+00  2.9210e-04
 6.3400e+00  2.9109e-04
 6.3428e+00  2.8251e-04
 6.3456e+00  2.6967e-04
 6.3484e+00  2.4231e-04
 6.3512e+00  2.2018e-04
 6.3540e+00  1.9835e-04
 6.3569e+00  1.8398e-04
 6.3596e+00  1.7564e-04
 6.3624e+00  1.7270e-04
 6.3652e+00  1.8002e-04
 6.3680e+00  1.8842e-04
 6.3708e+00  1.9792e-04
 6.3736e+00  2.0403e-04
 6.3764e+00  2.0409e-04
 6.3792e+00  1.9307e-04
 6.3821e+00  1.8852e-04
 6.3848e+00  1.8167e-04
 6.3877e+00  1.8890e-04
 6.3905e+00  1.9840e-04
 6.3932e+00  2.1924e-04
 6.3961e+00  2.4371e-04
 6.3989e+00  2.6072e-04
 6.4017e+00  2.5903e-04
 6.4045e+00  2.5447e-04
 6.4074e+00  2.5288e-04
 6.4102e+00  2.5645e-04
 6.4130e+00  2.6355e-04
 6.4158e+00  2.6998e-04
 6.4187e+00  2.6079e-04
 6.4215e+00  2.4891e-04
 6.4243e+00  2.4049e-04
 6.4271e+00  2.3155e-04
 6.4300e+00  2.3258e-04
 6.4328e+00  2.2804e-04
 6.4356e+00  2.2065e-04
 6.4385e+00  2.1580e-04
 6.4412e+00  2.1841e-04
 6.4441e+00  2.2539e-04
 6.4469e+00  2.2639e-04
 6.4497e+00  2.2506e-04
 6.4526e+00  2.3448e-04
 6.4554e+00  2.4449e-04
 6.4583e+00  2.5642e-04
 6.4611e+00  2.7110e-04
 6.4639e+00  2.8525e-04
 6.4668e+00  2.8943e-04
 6.4696e+00  3.0082e-04
 6.4724e+00  3.0042e-04
 6.4753e+00  2.9215e-04
 6.4781e+00  2.8287e-04
 6.4810e+00  2.6329e-04
 6.4838e+00  2.3978e-04
 6.4866e+00  2.2262e-04
 6.4895e+00  2.1360e-04
 6.4923e+00  2.0700e-04
 6.4951e+00  2.0765e-04
 6.4979e+00  2.1294e-04
 6.5008e+00  2.3181e-04
 6.5037e+00  2.6154e-04
 6.5065e+00  2.7610e-04
 6.5094e+00  2.9292e-04
 6.5122e+00  2.9573e-04
 6.5150e+00  3.1226e-04
 6.5179e+00  3.1140e-04
 6.5208e+00  3.0396e-04
 6.5236e+00  2.9599e-04
 6.5264e+00  2.6688e-04
 6.5293e+00  2.5040e-04
 6.5321e+00  2.3563e-04
 6.5349e+00  2.3693e-04
 6.5377e+00  2.4392e-04
 6.5407e+00  2.4227e-04
 6.5435e+00  2.4419e-04
 6.5463e+00  2.4572e-04
 6.5492e+00  2.4683e-04
 6.5521e+00  2.3770e-04
 6.5549e+00  2.2404e-04
 6.5578e+00  2.1900e-04
 6.5606e+00  2.3360e-04
 6.5634e+00  2.3521e-04
 6.5663e+00  2.2085e-04
 6.5692e+00  1.9581e-04
 6.5720e+00  1.8152e-04
 6.5749e+00  1.8497e-04
 6.5777e+00  2.0110e-04
 6.5806e+00  2.1627e-04
 6.5835e+00  2.3306e-04
 6.5864e+00  2.4892e-04
 6.5892e+00  2.5910e-04
 6.5920e+00  2.6589e-04
 6.5949e+00  2.6552e-04
 6.5978e+00  2.5443e-04
 6.6007e+00  2.4838e-04
 6.6035e+00  2.4902e-04
 6.6064e+00  2.5878e-04
 6.6092e+00  2.7232e-04
 6.6121e+00  2.7596e-04
 6.6149e+00  2.6686e-04
 6.6178e+00  2.6100e-04
 6.6207e+00  2.5300e-04
 6.6236e+00  2.4774e-04
 6.6265e+00  2.3905e-04
 6.6293e+00  2.3259e-04
 6.6322e+00  2.3429e-04
 6.6350e+00  2.3252e-04
 6.6379e+00  2.2848e-04
 6.6408e+00  2.2236e-04
 6.6436e+00  2.0694e-04
 6.6465e+00  1.9316e-04
 6.6494e+00  1.8236e-04
 6.6523e+00  1.7927e-04
 6.6551e+00  1.8460e-04
 6.6581e+00  2.1343e-04
 6.6610e+00  2.4798e-04
 6.6639e+00  2.9028e-04
 6.6667e+00  3.1369e-04
 6.6696e+00  3.1728e-04
 6.6725e+00  3.1544e-04
 6.6754e+00  3.0130e-04
 6.6782e+00  2.9071e-04
 6.6811e+00  2.7534e-04
 6.6840e+00  2.5021e-04
 6.6869e+00  2.2550e-04
 6.6898e+00  2.0685e-04
 6.6927e+00  2.0421e-04
 6.6955e+00  2.1783e-04
 6.6984e+00  2.3330e-04
 6.7013e+00  2.3859e-04
 6.7042e+00  2.5178e-04
 6.7071e+00  2.5821e-04
 6.7100e+00  2.6193e-04
 6.7129e+00  2.6261e-04
 6.7157e+00  2.6722e-04
 6.7186e+00  2.5796e-04
 6.7215e+00  2.4697e-04
 6.7244e+00  2.3941e-04
 6.7273e+00  2.4206e-04
 6.7302e+00  2.4728e-04
 6.7331e+00  2.4438e-04
 6.7360e+00  2.2960e-04
 6.7389e+00  2.2104e-04
 6.7418e+00  2.2470e-04
 6.7447e+00  2.4144e-04
 6.7476e+00  2.4732e-04
 6.7505e+00  2.3213e-04
 6.7535e+00  2.1892e-04
 6.7563e+00  2.1033e-04
 6.7592e+00  2.1414e-04
 6.7622e+00  2.2085e-04
 6.7651e+00  2.2859e-04
 6.7680e+00  2.3424e-04
 6.7709e+00  2.3929e-04
 6.7738e+00  2.4453e-04
 6.7766e+00  2.4452e-04
 6.7795e+00  2.3013e-04
 6.7825e+00  2.1200e-04
 6.7854e+00  1.9460e-04
 6.7883e+00  1.8041e-04
 6.7912e+00  1.6547e-04
 6.7942e+00  1.5744e-04
 6.7970e+00  1.5070e-04
 6.7999e+00  1.5226e-04
 6.8028e+00  1.6039e-04
 6.8058e+00  1.7528e-04
 6.8087e+00  2.0545e-04
 6.8115e+00  2.5090e-04
 6.8145e+00  2.9792e-04
 6.8174e+00  3.3357e-04
 6.8204e+00  3.5012e-04
 6.8233e+00  3.5218e-04
 6.8261e+00  3.5356e-04
 6.8291e+00  3.4547e-04
 6.8320e+00  3.2602e-04
 6.8350e+00  2.7936e-04
 6.8378e+00  2.3400e-04
 6.8408e+00  2.1208e-04
 6.8437e+00  2.1411e-04
 6.8467e+00  2.3068e-04
 6.8495e+00  2.5174e-04
 6.8525e+00  2.6147e-04
 6.8554e+00  2.6314e-04
 6.8584e+00  2.6397e-04
 6.8612e+00  2.6561e-04
 6.8642e+00  2.7316e-04
 6.8672e+00  2.8253e-04
 6.8700e+00  2.9338e-04
 6.8730e+00  3.0187e-04
 6.8759e+00  3.0241e-04
 6.8789e+00  3.0293e-04
 6.8818e+00  2.9418e-04
 6.8847e+00  2.8864e-04
 6.8877e+00  2.8313e-04
 6.8906e+00  2.6887e-04
 6.8935e+00  2.5192e-04
 6.8965e+00  2.4680e-04
 6.8994e+00  2.3758e-04
 6.9024e+00  2.3421e-04
 6.9054e+00  2.1961e-04
 6.9082e+00  1.9905e-04
 6.9112e+00  1.8104e-04
 6.9142e+00  1.7224e-04
 6.9171e+00  1.7188e-04
 6.9200e+00  1.7861e-04
 6.9230e+00  1.8519e-04
 6.9259e+00  1.8395e-04
 6.9289e+00  1.7989e-04
 6.9318e+00  1.7456e-04
 6.9348e+00  1.6951e-04
 6.9378e+00  1.7146e-04
 6.9407e+00  1.7725e-04
 6.9437e+00  1.9013e-04
 6.9466e+00  1.9677e-04
 6.9495e+00  2.0740e-04
 6.9525e+00  2.1993e-04
 6.9554e+00  2.2544e-04
 6.9584e+00  2.3499e-04
 6.9613e+00  2.4678e-04
 6.9643e+00  2.4737e-04
 6.9673e+00  2.5718e-04
 6.9702e+00  2.7293e-04
 6.9732e+00  3.0601e-04
 6.9761e+00  3.3764e-04
 6.9792e+00  3.5872e-04
 6.9821e+00  3.5858e-04
 6.9851e+00  3.2832e-04
 6.9880e+00  2.8697e-04
 6.9910e+00  2.4451e-04
 6.9939e+00  2.1487e-04
 6.9969e+00  2.0581e-04
 6.9998e+00  2.0486e-04
 7.0029e+00  2.0487e-04
 7.0058e+00  2.0127e-04
 7.0088e+00  1.9454e-04
 7.0117e+00  1.8700e-04
 7.0148e+00  1.8879e-04
 7.0177e+00  1.9616e-04
 7.0207e+00  2.2203e-04
 7.0236e+00  2.5380e-04
 7.0266e+00  2.7080e-04
 7.0296e+00  2.7432e-04
 7.0326e+00  2.6248e-04
 7.0356e+00  2.5272e-04
 7.0386e+00  2.5119e-04
 7.0415e+00  2.6099e-04
 7.0445e+00  2.7414e-04
 7.0475e+00  2.8436e-04
 7.0504e+00  2.7379e-04
 7.0534e+00  2.4974e-04
 7.0564e+00  2.2558e-04
 7.0594e+00  2.1028e-04
 7.0624e+00  2.0096e-04
 7.0654e+00  1.9995e-04
 7.0683e+00  2.0677e-04
 7.0713e+00  2.2484e-04
 7.0743e+00  2.4627e-04
 7.0773e+00  2.6820e-04
 7.0803e+00  2.8051e-04
 7.0833e+00  2.7839e-04
 7.0862e+00  2.7458e-04
 7.0893e+00  2.7071e-04
 7.0922e+00  2.7028e-04
 7.0952e+00  2.5772e-04
 7.0982e+00  2.4256e-04
 7.1012e+00  2.2706e-04
 7.1043e+00  2.1481e-04
 7.1072e+00  2.0478e-04
 7.1102e+00  2.0110e-04
 7.1131e+00  1.9818e-04
 7.1162e+00  1.9881e-04
 7.1192e+00  1.9449e-04
 7.1222e+00  1.9657e-04
 7.1253e+00  2.0052e-04
 7.1282e+00  2.0384e-04
 7.1312e+00  2.0644e-04
 7.1343e+00  2.0761e-04
 7.1372e+00  2.1201e-04
 7.1402e+00  2.1459e-04
 7.1432e+00  2.2627e-04
 7.1463e+00  2.3119e-04
 7.1493e+00  2.2858e-04
 7.1522e+00  2.2135e-04
 7.1552e+00  2.1452e-04
 7.1583e+00  2.0041e-04
 7.1613e+00  1.8499e-04
 7.1643e+00  1.7429e-04
 7.1672e+00  1.7523e-04
 7.1702e+00  1.8544e-04
 7.1732e+00  2.0048e-04
 7.1763e+00  2.2044e-04
 7.1793e+00  2.4091e-04
 7.1823e+00  2.6830e-04
 7.1853e+00  2.8975e-04
 7.1883e+00  3.0300e-04
 7.1913e+00  3.1135e-04
 7.1943e+00  3.1206e-04
 7.1974e+00  3.1367e-04
 7.2004e+00  3.1264e-04
 7.2034e+00  3.0297e-04
 7.2064e+00  2.8465e-04
 7.2094e+00  2.7336e-04
 7.2124e+00  2.7204e-04
 7.2154e+00  2.9121e-04
 7.2184e+00  3.1186e-04
 7.2214e+00  3.2321e-04
 7.2244e+00  3.1083e-04
 7.2274e+00  2.8470e-04
 7.2305e+00  2.5135e-04
 7.2335e+00  2.2897e-04
 7.2365e+00  2.1536e-04
 7.2396e+00  2.1445e-04
 7.2426e+00  2.2516e-04
 7.2456e+00  2.4253e-04
 7.2486e+00  2.5038e-04
 7.2516e+00  2.4841e-04
 7.2547e+00  2.4674e-04
 7.2577e+00  2.5522e-04
 7.2607e+00  2.5732e-04
 7.2637e+00  2.5440e-04
 7.2667e+00  2.3371e-04
 7.2698e+00  2.1724e-04
 7.2727e+00  2.0375e-04
 7.2757e+00  1.9861e-04
 7.2787e+00  1.9496e-04
 7.2818e+00  1.9411e-04
 7.2848e+00  1.9101e-04
 7.2878e+00  1.8759e-04
 7.2909e+00  1.7848e-04
 7.2939e+00  1.6549e-04
 7.2970e+00  1.5386e-04
 7.3000e+00  1.4897e-04
 7.3030e+00  1.4986e-04
 7.3060e+00  1.5208e-04
 7.3090e+00  1.5761e-04
 7.3121e+00  1.6034e-04
 7.3151e+00  1.6493e-04
 7.3182e+00  1.6972e-04
 7.3212e+00  1.8148e-04
 7.3243e+00  1.8966e-04
 7.3272e+00  1.9822e-04
 7.3302e+00  2.0949e-04
 7.3333e+00  2.2581e-04
 7.3364e+00  2.3989e-04
 7.3394e+00  2.4826e-04
 7.3424e+00  2.5547e-04
 7.3454e+00  2.5693e-04
 7.3485e+00  2.6698e-04
 7.3516e+00  2.7215e-04
 7.3545e+00  2.7136e-04
 7.3576e+00  2.7220e-04
 7.3606e+00  2.7637e-04
 7.3637e+00  2.8189e-04
 7.3667e+00  2.9183e-04
 7.3697e+00  3.0209e-04
 7.3728e+00  3.1009e-04
 7.3759e+00  3.1689e-04
 7.3788e+00  3.2366e-04
 7.3819e+00  3.2489e-04
 7.3850e+00  3.2460e-04
 7.3879e+00  3.0926e-04
 7.3910e+00  2.8655e-04
 7.3941e+00  2.6323e-04
 7.3970e+00  2.5326e-04
 7.4001e+00  2.4364e-04
 7.4032e+00  2.3375e-04
 7.4062e+00  2.1698e-04
 7.4093e+00  2.0270e-04
 7.4124e+00  1.9286e-04
 7.4153e+00  1.8426e-04
 7.4184e+00  1.8216e-04
 7.4215e+00  1.8269e-04
 7.4245e+00  1.8243e-04
 7.4276e+00  1.7759e-04
 7.4306e+00  1.7253e-04
 7.4337e+00  1.7656e-04
 7.4367e+00  1.9179e-04
 7.4397e+00  2.1584e-04
 7.4428e+00  2.4226e-04
 7.4458e+00  2.5935e-04
 7.4489e+00  2.6199e-04
 7.4519e+00  2.5231e-04
 7.4550e+00  2.3891e-04
 7.4581e+00  2.2633e-04
 7.4611e+00  2.2018e-04
 7.4642e+00  2.2167e-04
 7.4672e+00  2.2444e-04
 7.4703e+00  2.1894e-04
 7.4733e+00  2.0743e-04
 7.4764e+00  1.8629e-04
 7.4794e+00  1.6757e-04
 7.4826e+00  1.5542e-04
 7.4855e+00  1.4867e-04
 7.4886e+00  1.5184e-04
 7.4917e+00  1.6110e-04
 7.4947e+00  1.8319e-04
 7.4978e+00  2.1367e-04
 7.5008e+00  2.4234e-04
 7.5039e+00  2.6586e-04
 7.5070e+00  2.8398e-04
 7.5101e+00  2.9892e-04
 7.5131e+00  3.0730e-04
 7.5161e+00  3.0076e-04
 7.5192e+00  2.8748e-04
 7.5223e+00  2.6497e-04
 7.5254e+00  2.4379e-04
 7.5284e+00  2.3102e-04
 7.5314e+00  2.2049e-04
 7.5346e+00  2.1140e-04
 7.5376e+00  2.0450e-04
 7.5407e+00  2.0090e-04
 7.5438e+00  2.0165e-04
 7.5468e+00  2.1354e-04
 7.5499e+00  2.3373e-04
 7.5530e+00  2.5667e-04
 7.5560e+00  2.8077e-04
 7.5592e+00  2.9519e-04
 7.5622e+00  3.0110e-04
 7.5652e+00  2.9161e-04
 7.5684e+00  2.7967e-04
 7.5714e+00  2.6584e-04
 7.5745e+00  2.5528e-04
 7.5775e+00  2.4722e-04
 7.5807e+00  2.4695e-04
 7.5837e+00  2.4186e-04
 7.5867e+00  2.3209e-04
 7.5898e+00  2.2257e-04
 7.5929e+00  2.1005e-04
 7.5960e+00  2.0163e-04
 7.5990e+00  1.9656e-04
 7.6021e+00  1.9951e-04
 7.6053e+00  2.0263e-04
 7.6083e+00  2.0143e-04
 7.6114e+00  1.9202e-04
 7.6144e+00  1.8387e-04
 7.6175e+00  1.7385e-04
 7.6207e+00  1.7146e-04
 7.6237e+00  1.7408e-04
 7.6268e+00  1.8120e-04
 7.6299e+00  1.9259e-04
 7.6329e+00  2.0203e-04
 7.6361e+00  2.0320e-04
